x,y,chromosome
119105001,1.10426871260834,1
119110001,1.32178093717745,1
119115001,1.01431675387151,1
119120001,1.11754200867592,1
119125001,1.12554734205771,1
119130001,1.09719175219536,1
119135001,1.1514198465976,1
119140001,1.08596820401737,1
119145001,1.14285628011612,1
119150001,1.2459433942733,1
119155001,0.974968089869326,1
119160001,1.09537653056506,1
119165001,1.12226552927506,1
119170001,1.13454891323037,1
119175001,1.09367281112788,1
119180001,1.24473293903291,1
119185001,1.08922108730016,1
119190001,1.09240470486403,1
119195001,1.16442585974996,1
119200001,1.14986876350799,1
119205001,1.33145937782329,1
119210001,1.08570014801694,1
119215001,1.06659679710558,1
119220001,1.17508449138273,1
119225001,1.26378175716219,1
119230001,1.22401821543554,1
119235001,1.36828897078269,1
119240001,1.19951959227633,1
119245001,1.14692384966933,1
119250001,1.07439662343847,1
119255001,1.09539128258206,1
119260001,1.19009336856016,1
119265001,1.28887641978625,1
119270001,1.15035238385911,1
119275001,1.19884990009975,1
119280001,1.05442855838817,1
119285001,1.09397337544987,1
119290001,1.13299248275446,1
119295001,1.12837207149238,1
119300001,1.09500492515379,1
119305001,1.12308618148512,1
119310001,1.00558934529353,1
119315001,1.02301962929507,1
119320001,1.29018851876438,1
119325001,1.10204099466376,1
119330001,1.0460825773044,1
119335001,1.03677966293415,1
119340001,1.14914863460924,1
119345001,1.09785148218978,1
119350001,1.15730264207255,1
119355001,1.15222480631263,1
119360001,1.25055557152049,1
119365001,1.04755042554522,1
119370001,1.08703238856723,1
119375001,1.42016073937157,1
119380001,1.26467077916047,1
119385001,1.02299277475952,1
119390001,1.07992896311493,1
119400001,1.04581606664066,1
119405001,1.1367507841624,1
119410001,1.00763869479258,1
119415001,1.09022715608628,1
119420001,1.08678507219451,1
119425001,0.975596133052841,1
119430001,0.982610246912569,1
119435001,1.10912600955933,1
119440001,1.10113520484941,1
119445001,1.07616658460878,1
119450001,1.02581222625743,1
119455001,1.15506853382918,1
119460001,1.11194507346363,1
119465001,1.16793669579404,1
119470001,1.11444761410204,1
119475001,1.07343364611888,1
119480001,1.1253510321248,1
119485001,1.06017642953116,1
119490001,1.02612133450444,1
119495001,1.11542189323174,1
119500001,1.01569900726195,1
119505001,1.18050140569747,1
119510001,1.04907979660965,1
119515001,1.0235734069698,1
119520001,1.15799822426431,1
119525001,1.13293877897957,1
119530001,1.34077986283822,1
119535001,1.01116137049422,1
119540001,1.17929990983421,1
119545001,1.13871226697943,1
119550001,1.10558963246863,1
119555001,1.04312287504195,1
119560001,1.13604615610812,1
119565001,1.36498325918401,1
119570001,0.978077730174218,1
119575001,1.13083551194812,1
119580001,1.0765331628439,1
119585001,1.07376001693272,1
119590001,1.10111531171409,1
119595001,1.05136489817931,1
119600001,1.05223792654924,1
119605001,1.10422215048149,1
119610001,1.06011499877925,1
119615001,1.07986796638181,1
119620001,1.01903993337917,1
119625001,1.07527041973423,1
119630001,1.06027779793189,1
119635001,1.07435937630804,1
119640001,1.17101900067815,1
119645001,1.10457190794295,1
119650001,1.03999502239553,1
119655001,1.00331378249501,1
119660001,1.15359294896109,1
119665001,1.02298708136007,1
119670001,1.12221459231576,1
119675001,1.04619972469156,1
119680001,1.07428788318267,1
119685001,1.09871432210263,1
119690001,1.03145645868257,1
119695001,1.11149607914943,1
119700001,1.22515220364157,1
119705001,1.11976160186046,1
119710001,1.04573913046579,1
119715001,1.11219670390494,1
119720001,1.09844169915236,1
119725001,1.10734606334047,1
119730001,1.07551227439939,1
119735001,1.1264594358124,1
119740001,1.12622741211698,1
119745001,1.06805164825115,1
119750001,1.15854679445126,1
119755001,1.12776089826186,1
119760001,1.09581885634994,1
119765001,1.02506933392827,1
119770001,1.01009172685793,1
119775001,1.0380622733339,1
119780001,1.17532072953788,1
119785001,1.02474993558349,1
119790001,1.05401458511722,1
119795001,1.21054182325483,1
119800001,1.04951865663211,1
119805001,1.22641746217397,1
119810001,1.21017040911807,1
119815001,1.15594182932406,1
119820001,1.00710457834941,1
119825001,1.05506288647473,1
119830001,1.18318516011837,1
119835001,1.12395416575733,1
119840001,1.08787822041603,1
119845001,1.03383249829396,1
119850001,1.0006696291525,1
119855001,1.09539811513328,1
119860001,1.0459700413592,1
119865001,1.00525955317814,1
119870001,1.05988344073732,1
119875001,0.998815559430726,1
119880001,1.03736477256767,1
119885001,1.31347451955959,1
119890001,1.31720602504311,1
119895001,1.01566498979232,1
119900001,1.01109530180635,1
119905001,1.03134314474049,1
119910001,1.07029200237798,1
119915001,1.13103628937635,1
119920001,1.01319586551319,1
119925001,1.09063772470588,1
119930001,1.09867238011029,1
119935001,1.02690630717355,1
119940001,1.28117348845837,1
119945001,1.06859927460094,1
119950001,1.06799634528156,1
119955001,1.06019725820352,1
119960001,1.13394676119919,1
119965001,1.10918143153681,1
119970001,1.01200570314035,1
119975001,1.02118212684644,1
119980001,1.08158806673508,1
119985001,1.0896960393632,1
119990001,1.14488299209436,1
119995001,1.02022741392564,1
120000001,1.14475245230714,1
120005001,1.07495105600599,1
120010001,1.02817606229505,1
120015001,1.04434925200321,1
120020001,1.13097610251775,1
120025001,1.04589112368981,1
120030001,1.14400000484091,1
120035001,1.01521814766053,1
120040001,1.09319181346996,1
120045001,1.26284911827463,1
120050001,0.990802000230835,1
120055001,1.0824473442372,1
120060001,1.04931234871007,1
120065001,1.18577355136585,1
120070001,1.02303901383897,1
120075001,1.04254380015403,1
120080001,1.01936502626485,1
120085001,1.01371860405591,1
120090001,1.1173534608522,1
120095001,1.08268916841446,1
120100001,1.12759842879674,1
120105001,0.982973085708134,1
120110001,1.07456187234732,1
120115001,1.08533707684455,1
120120001,1.10085740936792,1
120125001,1.16252601259384,1
120130001,1.07925994803859,1
120135001,1.10022381012125,1
120140001,1.07934833399526,1
120145001,1.166093226053,1
120150001,1.13720481303735,1
120155001,1.05345911246513,1
120160001,1.11699854663143,1
120165001,0.992634365400482,1
120170001,1.07421641786305,1
120175001,1.00938884464387,1
120180001,1.10167643123867,1
120185001,1.03246766100985,1
120190001,1.21211071418714,1
120195001,1.11146552800914,1
120200001,1.03589556182687,1
120205001,1.08995106946517,1
120210001,1.0700705420415,1
120215001,1.03193439168891,1
120220001,0.993416625245549,1
120225001,1.08068679922713,1
120230001,1.15964905176101,1
120235001,1.18462800497612,1
120240001,1.03114719816133,1
120245001,1.38529327391513,1
120250001,1.02787757635028,1
120255001,1.18470131688976,1
120260001,1.06661191896109,1
120265001,1.020416097018,1
120270001,1.02459864209752,1
120275001,1.03986716136033,1
120280001,0.986268988741903,1
120285001,1.00726778608138,1
120290001,1.17488026890918,1
120295001,1.07929635689782,1
120300001,1.00540748940412,1
120305001,1.03090961924265,1
120310001,1.04463665613794,1
120315001,1.15993263496487,1
120320001,1.15956345995839,1
120325001,1.07334649477324,1
120330001,1.11101942339839,1
120335001,1.07587806805415,1
120340001,1.05762411772596,1
120345001,0.969124843155221,1
120350001,1.0856709510085,1
120355001,1.07128967401163,1
120360001,1.21187617108117,1
120365001,1.02911221144212,1
120370001,1.11409344198993,1
120375001,1.12568183825584,1
120380001,1.02845014882587,1
120385001,1.18545093391815,1
120390001,1.15622293909369,1
120395001,1.14747543838933,1
120400001,0.997035822547271,1
120405001,1.09267257047233,1
120410001,0.995029594970754,1
120415001,0.998625651469427,1
120420001,1.05241977591787,1
120425001,1.13540996549869,1
120430001,1.08556871671009,1
120435001,1.08601042113295,1
120440001,1.01421569841079,1
120445001,1.0001892247202,1
120450001,1.00892191756106,1
120455001,1.09563754448234,1
120460001,0.978145912421697,1
120465001,1.04057259071429,1
120470001,1.02318400520392,1
120475001,0.97639658222199,1
120480001,0.988748391804759,1
120485001,1.03674945292337,1
120490001,1.00807759783248,1
120495001,1.04883997245023,1
120500001,1.0344215705434,1
120505001,1.05100472371512,1
120510001,1.0946562278744,1
120515001,1.06098421080824,1
120520001,1.10412856259293,1
120525001,1.08861705320243,1
120530001,1.35688129609101,1
120535001,1.12007180871952,1
120540001,1.27399488137479,1
120545001,1.15086566479654,1
120550001,1.18980043706222,1
120555001,1.19889316009187,1
120560001,1.16275885842912,1
120565001,1.30180417481328,1
120570001,1.22556917100983,1
120575001,1.22237466915622,1
120580001,1.18883443646624,1
120590001,1.42865761768268,1
120595001,1.14350908659345,1
120600001,1.15625479019277,1
120605001,1.27633749912088,1
120610001,1.25700628134923,1
120615001,1.2242021963066,1
120625001,1.1471935735847,1
120630001,1.2367595106973,1
120635001,1.23803418865373,1
120640001,1.20741362037934,1
120645001,1.35432403353156,1
120655001,1.14200472864705,1
120660001,1.20908499488003,1
120665001,1.53444742349626,1
120670001,1.27351098828945,1
120675001,1.1990149856212,1
120680001,1.19203111830035,1
120685001,1.34565293075162,1
120690001,1.33101743957257,1
120695001,1.20940214638556,1
120755001,1.34331700555742,1
120760001,1.24664034273503,1
120765001,1.26619188140482,1
120770001,1.56803820281377,1
120775001,1.06850236289913,1
120780001,1.2166892177832,1
120790001,1.23945859514846,1
120825001,1.20865161349462,1
120830001,1.07339774544228,1
120835001,1.22530965485425,1
120845001,1.29883371481785,1
120850001,1.24961614874208,1
120855001,1.24366765461658,1
120860001,1.56392932537079,1
120880001,1.08896181566792,1
120885001,1.46539973741032,1
120890001,1.2930475285289,1
120905001,1.15810827587039,1
120910001,1.31059798508657,1
120920001,1.43040539938985,1
120925001,1.47939142965764,1
120930001,1.40967000675834,1
120935001,1.48532492317124,1
121085001,1.22426248517842,1
121100001,1.17811902543526,1
121110001,1.32441569517019,1
121115001,1.0194246618305,1
121125001,1.12761437219516,1
121130001,1.12110710898077,1
121135001,1.45694783625297,1
121140001,1.34304620459587,1
121145001,1.19973620675461,1
121150001,1.15514017453625,1
121155001,1.13932791343324,1
121160001,1.15958426478111,1
121165001,1.07355850845253,1
121170001,1.1900433735026,1
121175001,1.13055549839816,1
121180001,1.12867328838439,1
121185001,1.18199865953231,1
121190001,1.27242628111212,1
121195001,1.16445715180592,1
121200001,1.22988324047321,1
121205001,1.22226103786545,1
121210001,1.19794027688361,1
121215001,1.19929794210812,1
121220001,1.26777920255601,1
121225001,1.08023137671377,1
121230001,1.08368066802628,1
121235001,1.07729729176029,1
121240001,1.23985058704717,1
121245001,1.1681573346012,1
121250001,1.1399134233493,1
121255001,1.13745652373784,1
121260001,1.0627062822218,1
121265001,1.20210139328106,1
121270001,1.2058558588337,1
121280001,1.13981679778058,1
121285001,1.14947528794303,1
121290001,1.08508355572813,1
121295001,1.15088617090867,1
121300001,1.22996791208147,1
121305001,1.10656232735871,1
121310001,1.17221460749016,1
121315001,1.16400404471839,1
121320001,1.29858881140025,1
121325001,1.15764489485007,1
121330001,1.20409667006168,1
121335001,1.10740366901363,1
121340001,1.20760924715297,1
121345001,1.14112162787662,1
121350001,1.29964700883036,1
121355001,1.09954779756412,1
121360001,1.13841785171568,1
121370001,0.889819408229401,1
121385001,0.992734346230015,1
121415001,1.05348473586921,1
121420001,1.44961734461295,1
121460001,0.87675959912946,1
121475001,1.22075908147259,1
121480001,1.26073117295974,1
121485001,1.32685466300041,1
142535001,1.0329336384653,1
142540001,1.18594589426779,1
142545001,1.33691329196641,1
142550001,1.32455091490455,1
142555001,1.2019397827448,1
142560001,1.27673657901743,1
142565001,1.27503702770339,1
142575001,1.30743244432289,1
142580001,1.41307098393378,1
142585001,1.27567689810527,1
142590001,1.2451920735885,1
142595001,1.22795900692721,1
142600001,1.39808793992663,1
142605001,1.22971916898212,1
142610001,1.13497984984614,1
142615001,1.15399324121331,1
142620001,1.1792737882189,1
142625001,1.40743153245152,1
142630001,1.2053457213266,1
142635001,1.18692298898423,1
142640001,1.10321037504144,1
142645001,1.24485651285346,1
142650001,1.14328921367682,1
142655001,1.04898756880273,1
142660001,1.09043105730739,1
142665001,1.11437965632519,1
142670001,1.10811603295633,1
142675001,1.26181057672812,1
142680001,1.20317643946782,1
142685001,1.31316311441162,1
142690001,1.15546173061606,1
142695001,1.42127389964471,1
142710001,1.24072531814892,1
142715001,1.27490208339346,1
142720001,1.33960004515737,1
142725001,1.25250348305275,1
142730001,1.47774646307251,1
142780001,1.09548624368291,1
142785001,1.03639741293847,1
142790001,1.10041958844296,1
142795001,1.07319184724699,1
142800001,1.09605396795293,1
142875001,1.17696144182867,1
142900001,1.90107289023701,1
142940001,1.03386771817139,1
142945001,0.590238552032782,1
142950001,0.982093844150846,1
142955001,1.3316211199962,1
142960001,1.31661777597512,1
142965001,1.19192953093944,1
143115001,1.04967140967502,1
143120001,1.25807006929629,1
143125001,1.26361444232528,1
143130001,1.21105346776972,1
143135001,1.26098731541451,1
143140001,1.25073875056314,1
143145001,1.2693504002424,1
143150001,1.10801436851948,1
143155001,1.3013259083874,1
143160001,1.14295645111336,1
143165001,1.16613295666428,1
143170001,1.16403594149128,1
143175001,1.19281675421364,1
143180001,1.14112007843779,1
143185001,1.12589768016973,1
143190001,1.26526097705453,1
143195001,1.74945293543915,1
143200001,1.31659278950449,1
143205001,1.28267741026049,1
143210001,1.11866463523263,1
143230001,1.12190440579968,1
143235001,1.15645581875123,1
143240001,1.08166955681191,1
143250001,1.33034651999637,1
143260001,1.36504295377004,1
143270001,1.39105414511291,1
143280001,1.22005578538118,1
143290001,1.06458191974888,1
143350001,1.13456112225729,1
143360001,1.64163089873933,1
143375001,1.5054377384983,1
143395001,1.04892566462079,1
143400001,1.21673361303958,1
143410001,1.23998138295223,1
143415001,1.13777140418305,1
143420001,1.11877751248345,1
143435001,1.02658097523677,1
143455001,1.09872880400979,1
143460001,1.4480444513902,1
143470001,1.18887902315723,1
143475001,1.33114206001609,1
143480001,1.39751727594982,1
143490001,1.21208356542666,1
143495001,1.24886741815577,1
143500001,1.23462154820484,1
143505001,1.28815903654094,1
143510001,1.25077345307877,1
143515001,1.22310811431195,1
143520001,1.33469880760495,1
143525001,1.24370489862719,1
143530001,1.54183680574487,1
143535001,1.34861844314429,1
143540001,1.04672841750602,1
143640001,2.79245869337375,1
143645001,1.76039104113164,1
143660001,1.14335217115131,1
143670001,1.11082753972083,1
143710001,1.25461260633097,1
143720001,1.4034432742019,1
143730001,1.49235027376897,1
143735001,1.43211740283885,1
143750001,1.2687428730311,1
143755001,1.23916828239883,1
143765001,1.43519587196687,1
143770001,1.30752141451624,1
143875001,1.33174504426317,1
143880001,1.34444316460787,1
143895001,0.932429365787284,1
143900001,1.34298944074839,1
143930001,1.23842062113444,1
143935001,1.07863142377347,1
143940001,1.44059086754813,1
143945001,1.14884570008428,1
143950001,1.30271239402223,1
143970001,1.09216858312288,1
143980001,1.23961901097511,1
143995001,1.20873715204426,1
144000001,1.13156563902217,1
144005001,1.12890082444528,1
144010001,1.0784683604241,1
144015001,1.10012184499236,1
144020001,1.1170231808967,1
144025001,1.1682892586615,1
144030001,1.34509178085357,1
144045001,1.19708600713895,1
144050001,1.16311700805348,1
144055001,1.23043310456489,1
144065001,1.2539572340092,1
144070001,1.03112145404753,1
144085001,1.20785355291548,1
144090001,1.08828034121735,1
144095001,1.43795404705469,1
144145001,0.791401289078143,1
144155001,0.921344360941214,1
144165001,0.841827455796572,1
144170001,1.35204133855856,1
144180001,0.969471982406931,1
144185001,3.96985595030289,1
144190001,1.38547494696138,1
144195001,0.787465506499283,1
144205001,1.4311097421252,1
144220001,1.08170334774128,1
144270001,1.64911097115518,1
144275001,1.44682795191223,1
144295001,0.636969641502273,1
144300001,1.38452947822195,1
144305001,1.16883528940572,1
144325001,1.76177080026225,1
144330001,1.2045429288297,1
144355001,1.23864112646714,1
144375001,1.16011113036773,1
144380001,1.06185708607457,1
144395001,1.55301416498174,1
144400001,1.20190979553005,1
144460001,1.04776340041336,1
144470001,1.57482496277051,1
144475001,1.81903587032384,1
144480001,1.51286107166063,1
144490001,0.978717636109647,1
144510001,1.93075297423565,1
144530001,1.1449782191064,1
144545001,1.04764962930534,1
144550001,1.2022669183193,1
144565001,1.11932945505445,1
144570001,1.05231440420745,1
144585001,1.30090113456419,1
144595001,1.2438662339326,1
144600001,1.12100474616531,1
144605001,1.15360378724795,1
144610001,1.46870995096522,1
144615001,1.07573648030289,1
144620001,1.3819333741033,1
144670001,1.22705469544913,1
144675001,1.14756797547299,1
144680001,1.16601774863968,1
144685001,1.11494706448607,1
144700001,1.21373006388128,1
144705001,1.00898752640422,1
144710001,1.47546712962486,1
144810001,1.1808766943473,1
144815001,1.19176193799397,1
144835001,1.37182893365117,1
144840001,1.18747606993141,1
144845001,1.19925128522775,1
144850001,1.05279878844237,1
144855001,1.09982974875435,1
144860001,1.04662136875628,1
144865001,0.987846277913689,1
144870001,0.981975132598859,1
144875001,0.955270812640619,1
144880001,0.997503923687487,1
144885001,1.06254576241574,1
144890001,1.08149027861063,1
144895001,1.24307885729577,1
144900001,1.09819872204477,1
144905001,1.13408686638405,1
144910001,1.12469486908319,1
144915001,1.07207214260494,1
144920001,1.12798816904523,1
144925001,1.13052891601204,1
144930001,1.13884416995057,1
144935001,1.07552003125009,1
144940001,1.02444421533185,1
144945001,1.11673041219518,1
144950001,1.11438900792405,1
144955001,1.16550903875111,1
144965001,1.21002128418493,1
144970001,1.08895417645069,1
144975001,1.44034855402816,1
144980001,1.21388918813384,1
144985001,1.09012374426177,1
144990001,1.07536266736071,1
144995001,1.09660170978753,1
145000001,1.05954539637772,1
145005001,1.08661146659637,1
145010001,1.07969234723773,1
145015001,1.08526654772196,1
145020001,1.09652305900808,1
145025001,1.14719087023456,1
145030001,1.1330113896483,1
145035001,1.12356199075199,1
145040001,1.08434923111572,1
145045001,1.06353534179575,1
145050001,1.17955505600111,1
145055001,1.03860211812249,1
145060001,1.06321244287275,1
145065001,1.11200798059617,1
145070001,1.09537381005452,1
145075001,1.11368241282667,1
145080001,1.16191564320841,1
145085001,1.09690894015953,1
145090001,1.19055174757867,1
145095001,1.19898313186391,1
145100001,1.12977252910222,1
145105001,1.18723425469389,1
145110001,1.18767055722056,1
145115001,1.19639794283908,1
145120001,1.36365862277503,1
145125001,1.20409532021484,1
145130001,1.31591206222834,1
145135001,1.3504376021852,1
145140001,1.16642000161549,1
145145001,1.30453484718115,1
145150001,1.38387430883948,1
145155001,1.38176003036937,1
145160001,1.42987047358257,1
145170001,1.08510403637952,1
145175001,1.29962481954263,1
145180001,1.28016528096625,1
145185001,1.2147299313322,1
145190001,1.25237076639663,1
145200001,1.2018685935207,1
145205001,1.25721338964824,1
145210001,1.24372118186475,1
145215001,1.31262459757735,1
145220001,1.18438282926827,1
145225001,1.17582158714764,1
145230001,1.26733058900554,1
145235001,1.20161985461495,1
145240001,1.11803332711498,1
145250001,1.29865877984259,1
145260001,1.16567100941469,1
145265001,1.20545334752355,1
145270001,1.16504171164584,1
145280001,1.11527513429833,1
145285001,1.18106572851403,1
145290001,1.08309080201274,1
145315001,0.343480639954056,1
145340001,1.05678174651712,1
145355001,1.01310197496279,1
145375001,1.16848837697162,1
145380001,1.17463878227054,1
145385001,1.11106501976697,1
145390001,1.1401479074561,1
145395001,1.17257671956234,1
145400001,1.16738179245134,1
145405001,1.21070091219791,1
145410001,1.12699240996113,1
145415001,1.14305125403802,1
145420001,1.18706392129724,1
145425001,1.24051204208969,1
145430001,1.15561378744793,1
145435001,1.23307473405209,1
145440001,1.36176686324047,1
145445001,1.24502145928243,1
145450001,1.20616875555214,1
145455001,1.08306865118982,1
145460001,1.29415785676683,1
145465001,1.13358920025259,1
145470001,1.16229532779775,1
145475001,1.14350481748705,1
145480001,1.14367166322429,1
145485001,1.03786809696202,1
145490001,1.09671836873253,1
145495001,1.14798067009819,1
145500001,1.23719600496752,1
145505001,1.14170541664922,1
145510001,1.08748839140948,1
145515001,1.19760330093156,1
145520001,1.06507375267524,1
145525001,1.16916078060295,1
145530001,1.11542902693814,1
145535001,1.01867585928657,1
145540001,1.06735126979251,1
145545001,1.10293520262387,1
145550001,1.12310053242015,1
145555001,1.02917849518013,1
145560001,1.06421110589006,1
145565001,1.27987091928979,1
145570001,1.08194900963168,1
145575001,1.14333678775662,1
145580001,1.08283304254464,1
145585001,1.0935819733506,1
145590001,1.05686076560814,1
145595001,1.16022901625759,1
145600001,1.12893501012345,1
145605001,1.12995703752691,1
145610001,1.16902157706187,1
145625001,1.17503184170082,1
145630001,1.16735842854206,1
145635001,1.20616892679653,1
145640001,1.2136812454311,1
145645001,1.07250456314997,1
145650001,1.22508637234062,1
145655001,1.11481366085828,1
145660001,1.07000925253437,1
145665001,1.11061323447176,1
145670001,1.19850607966855,1
145675001,1.07947475895861,1
145680001,1.10181211780723,1
145685001,1.13645320307796,1
145690001,1.12643617448529,1
145695001,1.05184446223867,1
145700001,1.03280730701843,1
145705001,1.11365779371029,1
145710001,1.04563424249992,1
145715001,1.08621531060616,1
145720001,1.14784694500977,1
145725001,1.0601634247623,1
145730001,1.03490728565846,1
145735001,1.0781924216531,1
145740001,1.15935486727221,1
145745001,1.00958298403979,1
145750001,1.13211061139756,1
145760001,1.12227710613012,1
145765001,1.35485580135692,1
145775001,1.10051491822006,1
145780001,1.48984509317368,1
145785001,1.11530729785843,1
145790001,1.13580387216256,1
145795001,1.6231663231385,1
145805001,1.08378998571055,1
145815001,1.26837543497279,1
145820001,1.19623327349614,1
145825001,1.2853468167465,1
145830001,1.16210287672912,1
145885001,0.810806149157862,1
145900001,1.84758153309094,1
145910001,1.12655552070116,1
145945001,1.00962002016356,1
145960001,0.993072955040091,1
145975001,1.40204439539901,1
145985001,0.934374629225876,1
145995001,1.28850620488106,1
146000001,1.23428744174213,1
146005001,1.35186678262459,1
146020001,1.29815904357791,1
146025001,1.44753616643422,1
146035001,0.388089329878324,1
146055001,1.28443604227172,1
146085001,1.30344953423661,1
146090001,1.88218630632941,1
146110001,2.44690578887914,1
146125001,0.884698749166525,1
146140001,1.46629140696622,1
146150001,1.46935974989178,1
146160001,1.24039779314495,1
146210001,0.634480507050737,1
146220001,0,1
146225001,1.08934764593035,1
146305001,0,1
146310001,1.33947168331292,1
146320001,1.20085792094493,1
146330001,1.33943212220295,1
146335001,1.11375312148338,1
146345001,1.55707829546697,1
146355001,1.00564192433369,1
146365001,1.82843566158982,1
146375001,1.52165600749705,1
146380001,1.43381236341527,1
146395001,1.15955620929389,1
146405001,1.1834563807908,1
146410001,1.20779735242397,1
146415001,0.792682658094703,1
146420001,0.399601066805604,1
146440001,0.266901050445865,1
146445001,0.798761610632272,1
146450001,1.61930669208773,1
146470001,1.13042587132984,1
146475001,1.2416052630666,1
146480001,1.32026737117257,1
146490001,1.10989066519615,1
146495001,1.04511637546204,1
146500001,1.0596665964978,1
146505001,1.23257426843794,1
146510001,1.08214954840725,1
146515001,1.0580326999721,1
146520001,1.07067913824238,1
146525001,1.18296725226359,1
146530001,1.18763951165444,1
146540001,1.21426922189083,1
146545001,1.15681031596714,1
146550001,1.13735921248348,1
146555001,1.18946936778366,1
146560001,1.05715799150678,1
146565001,1.17551782275798,1
146570001,1.09947246614034,1
146575001,1.04528461944341,1
146580001,1.02879470281012,1
146585001,1.19163952002968,1
146590001,1.12623406822785,1
146595001,1.34016055683713,1
146600001,1.13558215188766,1
146605001,1.13209900344323,1
146610001,1.26206998747172,1
146615001,1.19874475888748,1
146620001,1.12777456236711,1
146625001,1.04410929323986,1
146630001,1.10344793854429,1
146635001,1.06145426941446,1
146640001,1.12165027560952,1
146645001,1.1173433132019,1
146650001,1.12728068082411,1
146655001,1.12578111256811,1
146660001,1.26275502592569,1
146665001,1.10452983661637,1
146670001,1.1450892547954,1
146675001,1.19675210413313,1
146680001,1.02072079239312,1
146685001,1.06936040550647,1
146690001,1.11247888808875,1
146695001,1.09546643640362,1
146705001,0.983473537837456,1
146710001,1.13680939780503,1
146715001,1.04703486068443,1
146720001,1.14560972301523,1
146725001,1.07623104829778,1
146730001,1.12741515414043,1
146735001,1.0701610977381,1
146740001,1.0257504732228,1
146745001,1.010585870201,1
146750001,1.14570583106959,1
146755001,1.05463657839637,1
146760001,1.15687242654604,1
146765001,1.09245451585525,1
146770001,1.17214410174609,1
146775001,1.22477310087728,1
146780001,1.10416340150671,1
146785001,1.07536145037868,1
146800001,1.09085366972342,1
146805001,1.09922493155657,1
146810001,1.04522194323985,1
146815001,1.14981010709845,1
146820001,1.03492736200004,1
146825001,1.13703332710631,1
146830001,1.07691993849783,1
146835001,1.09341845170831,1
146840001,1.12987982096415,1
146845001,1.21212318597143,1
146850001,1.07705542504547,1
146855001,1.07370760791771,1
146860001,1.20371032578245,1
146865001,1.10333673740707,1
146870001,1.37805594393044,1
146875001,1.69617639677584,1
146880001,1.10723460155153,1
146885001,1.11293440566998,1
146890001,1.03751942941598,1
146900001,1.0936375689731,1
146905001,1.1044950430605,1
146910001,1.20381357077996,1
146915001,1.12961210833624,1
146920001,1.10586317950137,1
146925001,1.15010842261185,1
146930001,1.23312317949615,1
146935001,1.132284900614,1
146940001,1.09930169335118,1
146945001,1.12537533000719,1
146950001,1.02102590908936,1
146955001,1.09430014839136,1
146960001,1.20020016930307,1
146965001,1.04419052996898,1
146970001,1.00518470078386,1
146975001,1.03981613226069,1
146980001,0.991274021577102,1
146985001,1.09734446979162,1
146990001,1.01385352661495,1
146995001,1.0339401442948,1
147000001,1.0729119975507,1
147005001,1.05226085300837,1
147010001,1.14180718754078,1
147015001,1.03456123779052,1
147020001,1.04396953327233,1
147025001,1.02765577839038,1
147030001,1.11758896809797,1
147035001,1.16157293405861,1
147040001,1.06894650112087,1
147045001,1.10356493696721,1
147050001,1.09316948756352,1
147055001,1.13365586048265,1
147060001,1.10128694234244,1
147065001,1.15035942207405,1
147070001,1.12837558426176,1
147075001,1.14011998364058,1
147080001,0.999846060776991,1
147085001,0.982806266430379,1
147090001,1.06744428984898,1
147095001,1.10617969541183,1
147100001,1.12896285821169,1
147105001,1.15537058712603,1
147110001,0.962059633948255,1
147115001,1.06819069585034,1
147120001,1.09115425193799,1
147125001,1.16045852627356,1
147130001,1.08875689107778,1
147135001,1.10676018364854,1
147140001,1.07858079639681,1
147145001,1.05809082549904,1
147150001,1.15300298094324,1
147155001,1.06720638931999,1
147160001,1.05288812128923,1
147165001,1.02020824257899,1
147170001,1.07520570775847,1
147175001,1.1351323579397,1
147180001,1.11332315787289,1
147185001,1.09721012084875,1
147190001,0.944412350865277,1
147195001,0.998354831996092,1
147200001,1.135579596869,1
147205001,1.03396569624218,1
147210001,1.0418363217345,1
147215001,1.10878423076093,1
147220001,1.04327451977154,1
147225001,1.05991254758905,1
147230001,1.00392824292862,1
147235001,1.07779396292184,1
147240001,1.1227603015929,1
147245001,1.02124147801655,1
147250001,1.05694876442414,1
147255001,1.06937836573819,1
147260001,1.03803154890191,1
147265001,1.05796027696674,1
147270001,1.10690935665519,1
147275001,1.05883037436273,1
147280001,1.07127291402933,1
147285001,1.03794915448347,1
147290001,1.11337137611339,1
147295001,1.0732392113641,1
147300001,1.11669515814272,1
147305001,1.05651831943817,1
147310001,1.0545538891573,1
147315001,1.06099557313695,1
147320001,1.11192835093859,1
147325001,1.14181631625343,1
147330001,1.18900388599364,1
147335001,1.07718001190554,1
147340001,1.11003818562451,1
147345001,1.34357476527934,1
147350001,1.18252158211433,1
147355001,1.30170768629505,1
147360001,1.06316018988605,1
147365001,1.05872690359153,1
147370001,1.13128616061087,1
147375001,1.02546886614674,1
147380001,1.01455678639417,1
147385001,1.13535742807739,1
147390001,1.1571593448558,1
147395001,1.06131402238726,1
147400001,1.30434972841719,1
147405001,1.1483970222638,1
147410001,1.29615501916821,1
147415001,1.14666233080215,1
147420001,1.17105094810472,1
147435001,1.1690341820749,1
147440001,0.748015746262315,1
147485001,0.883665079732391,1
147505001,0.592145820205742,1
147510001,2.63674010833496,1
147540001,0.637352029830852,1
147560001,0.365197261553498,1
147570001,0,1
147575001,1.15909631569284,1
147585001,1.37162600942491,1
147590001,1.04630404669537,1
